idade,genero,altura,peso,is_alto,imc,imc_classification,metabolic_rate
46,M,1.791,70,False,21.822618895083398,0,3526.382
45,F,1.796,74,False,22.941354457567176,0,2859.253
47,M,1.918,110,True,29.90167242772222,2,3790.141
27,F,1.711,87,False,29.717976403926734,1,4869.224
44,M,1.764,97,False,31.17271095891115,2,3760.984
38,F,1.887,131,False,36.78980579756789,3,3804.489
35,F,1.709,98,False,33.55381844165795,2,4103.318
69,F,1.901,107,True,29.608713927523954,1,2132.045
45,F,1.894,93,False,25.92525275727608,1,3208.912
63,F,1.763,101,False,32.495015554173534,2,2236.723
34,F,1.686,61,False,21.459257664472897,0,3333.289
58,F,1.722,95,False,32.0374034999683,2,2007.875
31,M,1.731,66,False,22.026718409430636,0,5029.207
43,M,1.882,82,False,23.15125903322601,0,4284.669
32,F,1.817,100,False,30.289363375131646,2,4382.292
36,F,1.895,111,False,30.91039466447602,2,3926.971
32,M,1.926,95,True,25.610086168504665,1,5634.008
36,F,1.735,87,False,28.90149407436321,1,4135.354
62,M,1.804,95,False,29.191105255136407,1,2389.241
20,F,1.802,111,False,34.18325427044313,2,7006.689
30,F,1.804,66,False,20.28013628251582,0,4097.928
39,F,1.812,93,False,28.324781076853355,1,3261.788
50,M,1.773,65,False,20.677397918072334,0,3300.997
63,F,1.912,90,True,24.618791687820593,0,2527.763
54,F,1.822,98,False,29.520882108056067,1,2650.184
58,M,1.798,70,False,21.65302938254221,0,3046.179
25,M,1.943,102,True,27.01808542959683,1,7337.847
54,M,1.958,132,True,34.43091437031596,2,3812.609
47,F,1.822,108,False,32.53321701704138,2,3167.138
70,F,1.725,108,False,36.294896030245745,3,1876.228
60,M,2.004,112,True,27.88833510623464,1,3378.274
63,F,1.721,114,False,38.489574558526265,3,2112.002
20,M,1.889,77,False,21.578776124681607,0,9234.512
35,F,1.84,94,False,27.764650283553873,1,4426.44
68,F,1.772,100,False,31.84729603717726,2,2316.56
64,F,1.845,121,False,35.546154919543774,3,2609.074
31,M,1.858,86,False,24.91191032639237,1,6600.681
47,M,1.942,70,True,18.560923846120396,0,4197.471
34,M,1.858,128,False,37.078192113700275,3,5002.451
27,M,1.913,71,True,19.401191779687714,0,6771.228
23,M,1.687,69,False,24.24481784587253,0,6328.558
50,M,1.811,91,False,27.74626256318754,1,3195.302
65,M,1.682,89,False,31.45850093527184,2,2428.377
49,M,1.891,122,False,34.117466436942394,2,3793.058
54,M,1.881,96,False,27.132739295922374,1,3003.087
25,M,1.791,98,False,30.551666453116756,2,6889.419
57,F,1.769,76,False,24.28610825021466,0,2033.072
40,M,1.844,102,False,29.997035587071395,2,4127.737
49,M,1.748,84,False,27.491372945347152,1,3557.504
35,F,1.722,68,False,22.932036189450994,0,3743.053
27,F,1.872,128,False,36.52567755131857,3,6070.226
46,F,1.689,65,False,22.785263613231013,0,3015.869
52,M,1.769,104,False,33.23362181608322,2,2558.352
62,M,1.86,124,False,35.84229390681003,3,2859.086
31,M,1.69,71,False,24.859073561850078,0,5038.21
62,F,1.789,79,False,24.683481220713755,0,2500.383
64,M,1.837,93,False,27.55907495149751,1,2304.015
61,F,1.775,82,False,26.02658202737552,1,2455.599
42,F,1.856,115,False,33.38427095719381,2,3896.285
65,F,1.734,82,False,27.271916976302702,1,2356.918
58,M,2.0,139,True,34.75,2,3144.372
65,F,1.717,112,False,37.99071194933396,3,2216.665
70,M,1.753,116,False,37.7480183103922,3,2401.154
70,M,1.844,70,False,20.58620089308821,0,2884.925
20,F,1.793,75,False,23.32924501275177,0,7495.5
26,F,1.99,83,True,20.959066690235094,0,6004.241
55,F,1.857,109,False,31.608412941586202,2,2662.283
44,M,1.74,63,False,20.808561236623067,0,3271.56
40,F,1.835,116,False,34.4497323463683,2,3342.91
56,F,1.791,98,False,30.551666453116756,2,2451.312
31,M,1.746,96,False,31.4907318839724,2,5587.839
51,F,2.007,109,True,27.06024678448549,1,2588.485
68,F,1.788,97,False,30.34147610968475,2,2107.92
57,F,1.787,76,False,23.799316646463346,0,2237.498
35,M,1.929,88,True,23.649295990019997,0,4390.574
20,M,1.849,97,False,28.372520073557954,1,7738.557
63,M,1.714,101,False,34.37951443871528,2,2540.364
45,M,1.98,90,True,22.95684113865932,0,4226.351
33,M,1.855,118,False,34.29210772952827,2,5400.85
25,F,1.705,108,False,37.15138328703743,3,5120.032
60,F,1.835,83,False,24.64937745472904,0,2280.506
70,M,1.865,103,False,29.6128053820555,1,2498.146
39,F,1.883,90,False,25.38293685656018,1,3096.825
22,F,1.831,78,False,23.26579590945549,0,6496.225
62,M,1.909,121,True,33.20270857269239,2,2960.314
31,F,1.961,137,True,35.62586187931362,3,4294.865
52,M,1.897,105,False,29.17794069875332,1,3703.193
68,F,1.709,115,False,39.374378783578216,3,1689.215
69,M,1.756,102,False,33.07890681347648,2,2472.739
64,M,1.912,106,True,28.995465765655364,1,2485.636
20,F,1.75,92,False,30.040816326530614,2,7245.105
38,M,1.957,86,True,22.45519340318639,0,4755.891
21,F,1.827,71,False,21.270674121588566,0,6464.305
42,M,1.873,96,False,27.36501422838214,1,4491.125
64,M,1.812,100,False,30.456753846078875,2,2233.039
27,M,1.852,99,False,28.863781610214158,1,6797.612
53,M,1.783,106,False,33.34288533601922,2,3283.803
23,M,1.761,75,False,24.18480285032413,0,7087.83
27,F,1.895,91,False,25.34095418439025,1,5581.559
46,F,1.774,89,False,28.280219479923584,1,2477.994
45,F,1.86,79,False,22.835009827725745,0,3139.949
52,M,1.863,124,False,35.72695273007221,3,3264.497
62,M,1.972,117,True,30.086525762294848,2,3423.211
59,F,1.809,71,False,21.696077074244283,0,2184.449
64,F,1.838,111,False,32.85730693224053,2,1797.838
67,M,1.823,100,False,30.0903100475457,2,2553.547
59,M,1.837,99,False,29.337079787077997,1,2856.777
69,F,1.8,125,False,38.58024691358025,3,1915.195
22,F,1.792,102,False,31.763193558673468,2,5367.346
28,F,1.73,115,False,38.42427077416552,3,4319.716
29,M,1.86,125,False,36.13134466412301,3,5600.99
48,M,1.846,73,False,21.42197295784038,0,3509.799
40,F,1.889,69,False,19.336825358480922,0,2936.289
61,M,1.762,90,False,28.98883092554251,1,3024.575
69,F,1.803,112,False,34.45296232414762,2,2314.457
37,F,1.777,114,False,36.101894747776015,3,3293.568
36,F,1.802,113,False,34.79916876180246,2,3325.529
40,F,1.782,91,False,28.6566878411248,1,3081.225
22,F,1.873,115,False,32.781006627749434,2,6970.349
46,F,1.74,105,False,34.68093539437178,2,2860.943
51,F,1.822,85,False,25.60484672637516,1,2714.666
61,F,1.775,74,False,23.487403292997424,0,2626.432
48,M,1.729,99,False,33.11655924970588,2,3406.318
66,F,1.764,104,False,33.422288038420206,2,2271.466
48,M,1.868,103,False,29.51776568281756,1,3898.078
45,M,1.764,76,False,24.423979720383993,0,3727.282
28,M,1.882,85,False,23.998256314929403,0,5457.014
46,F,1.63,98,False,36.88509164816139,3,2749.4
31,F,1.754,121,False,39.33020338590796,3,4105.596
35,F,1.676,114,False,40.58418441453398,4,3818.228
66,M,1.825,98,False,29.423906924376055,1,2801.91
21,M,1.77,117,False,37.34559034760126,3,6928.644
70,M,1.837,68,False,20.15072146991216,0,2415.223
58,M,1.838,120,False,35.52141289971949,3,3233.124
46,F,1.745,91,False,29.884812111559015,1,3397.964
28,F,1.918,120,True,32.62000628478788,2,4442.394
65,M,1.872,68,False,19.404266199137993,0,2590.764
21,F,1.92,126,True,34.1796875,2,7238.555
61,M,1.599,90,False,35.20023654558958,3,2481.16
26,M,1.791,79,False,24.62838418159412,0,5955.343
27,M,1.817,87,False,26.351746136364532,1,5133.43
57,F,1.777,76,False,24.067929831850677,0,2361.177
25,F,1.79,90,False,28.089010954714272,1,4790.214
38,F,1.717,81,False,27.475425606214735,1,3421.33
34,F,1.726,94,False,31.55340783518111,2,4259.284
64,F,1.904,121,True,33.37732151684204,2,2534.337
47,F,1.908,132,True,36.259114222802374,3,3274.448
49,M,1.821,81,False,24.426718487497592,0,4131.636
46,F,1.781,71,False,22.38362955912762,0,3487.759
29,F,1.893,94,False,26.231711404292344,1,4480.151
64,F,1.704,70,False,24.107871013246932,0,2059.722
50,M,1.858,120,False,34.760805106594006,2,3898.007
20,F,1.872,99,False,28.25032873109796,1,7793.598
69,F,1.684,96,False,33.85221252419023,2,2105.005
51,M,1.84,76,False,22.448015122873343,0,3376.549
35,F,1.671,103,False,36.88793338397366,3,2761.349
25,F,1.864,129,False,37.12768700841791,3,6445.274
21,F,1.931,101,True,27.086745436352718,1,7357.976
61,F,1.852,127,False,37.0272753989616,3,2143.631
21,M,1.762,66,False,21.258476012064506,0,7505.614
22,M,1.649,61,False,22.43306029969833,0,7174.856
38,F,1.872,128,False,36.52567755131857,3,3264.331
23,F,1.868,112,False,32.09698792694725,2,7258.183
60,M,1.815,77,False,23.374238250271308,0,2701.899
62,M,1.822,88,False,26.508547199070755,1,2439.526
37,F,1.834,98,False,29.135831245265425,1,4502.056
37,M,1.787,107,False,33.50693264699445,2,3924.897
66,M,1.908,123,True,33.78690188942948,2,2492.611
65,M,1.774,69,False,21.925113978817162,0,2556.117
64,F,1.873,109,False,31.070693238475553,2,2256.713
65,M,1.84,96,False,28.35538752362949,1,2578.212
40,F,1.807,102,False,31.238046470575448,2,3555.883
40,F,1.779,95,False,30.017305766703608,2,3323.079
58,M,1.791,92,False,28.68115626210961,1,2606.231
49,M,1.869,80,False,22.901893156370402,0,4400.339
60,M,1.755,91,False,29.54521473039992,1,3234.531
36,M,1.851,79,False,23.057608120480964,0,4521.667
24,M,1.786,67,False,21.00447802931598,0,6315.755
24,M,1.829,89,False,26.604959104590673,1,7460.955
28,F,1.748,64,False,20.945807958359733,0,4897.342
30,F,1.773,98,False,31.175153784170597,2,3369.047
57,M,1.735,67,False,22.257472448072818,0,2632.692
67,F,1.787,91,False,28.496550195107428,1,1593.454
59,M,1.926,134,True,36.12370049031184,3,2822.252
33,M,1.862,68,False,19.613249788580703,0,5559.836
57,F,1.811,88,False,26.831550610554984,1,2516.917
25,M,2.012,118,True,29.149160701793217,1,5895.897
33,M,1.852,77,False,22.449607919055456,0,5010.516
27,M,1.846,102,False,29.93207180410574,2,6550.904
49,F,1.912,86,True,23.5246231683619,0,3316.591
20,F,1.828,80,False,23.940741875709243,0,7071.673
44,F,1.891,126,False,35.23607189389133,3,3412.507
32,M,1.724,74,False,24.89758345400811,0,4676.512
46,M,1.838,90,False,26.64105967478962,1,3461.577
44,F,1.743,73,False,24.028578867556117,0,2888.107
23,M,1.956,89,True,23.26228143910405,0,7854.59
66,M,1.703,78,False,26.894613457168084,1,1998.424
50,F,1.796,85,False,26.351555795854186,1,2413.903
68,M,1.75,101,False,32.97959183673469,2,2473.355
37,F,1.886,116,False,32.611788149326,2,3869.343
36,F,1.64,88,False,32.718619869125526,2,3155.426
30,M,1.847,105,False,30.779071052459557,2,5710.595
31,M,1.852,118,False,34.403295252578495,2,5131.073
22,F,1.785,125,False,39.23137882604022,3,6455.797
34,F,1.893,98,False,27.34795444277287,1,4340.233
25,F,1.78,121,False,38.18962252240878,3,5356.942
24,F,1.954,103,True,26.97665550234723,1,5560.253
50,F,1.769,111,False,35.47050020755036,3,2494.992
27,F,1.837,102,False,30.226082204868238,2,4857.04
29,F,1.851,122,False,35.60795178099592,3,4335.859
22,M,1.831,94,False,28.038266865241233,1,7722.187
31,M,1.807,108,False,33.07557861590341,2,5510.657
47,F,1.794,93,False,28.896022788708553,1,3250.628
31,M,1.834,119,False,35.37922365496516,3,5388.726
61,F,1.927,135,True,36.35551818866575,3,2437.414
49,F,1.744,77,False,25.316156047470752,1,2518.706
38,F,1.876,98,False,27.845845399866345,1,3701.758
40,F,1.767,68,False,21.778893625798254,0,3526.295
36,F,1.771,72,False,22.955955492228295,0,3745.647
33,F,1.799,122,False,37.69619401304103,3,5112.943
58,F,1.858,101,False,29.25701096471662,1,2246.349
70,F,1.918,95,True,25.824171642123737,1,1750.268
30,M,1.888,111,False,31.140028009192765,2,5318.184
48,M,1.751,96,False,31.31114438644998,2,3887.368
69,M,1.829,84,False,25.110298480737264,1,2792.829
26,M,1.919,84,True,22.810212783983754,0,6590.698
68,F,1.736,97,False,32.18639172630551,2,1976.554
20,F,1.813,77,False,23.42583699450771,0,7707.804
60,F,1.78,73,False,23.04002019946976,0,2551.117
26,M,1.762,83,False,26.734144075778094,1,4855.914
33,F,1.902,124,True,34.2768307421155,2,4572.618
35,M,1.764,66,False,21.210298178228207,0,5344.459
54,M,1.867,120,False,34.42647924126335,2,3327.402
35,M,1.802,103,False,31.719596305005783,2,3860.508
40,F,1.835,69,False,20.491651137063904,0,4295.87
32,F,1.873,106,False,30.215536543838613,2,4813.568
37,F,1.713,86,False,29.30783415446387,1,3044.904
48,M,1.827,118,False,35.35126121616128,3,3319.352
40,M,1.896,127,False,35.328651035268564,3,4696.085
28,M,1.813,83,False,25.251226890183634,1,5735.059
50,F,1.803,113,False,34.76057805918465,2,3151.756
56,M,1.703,79,False,27.239416193798444,1,3055.163
64,F,1.757,81,False,26.238650568876626,1,2210.002
36,M,1.866,79,False,22.688396981466738,0,4378.241
50,F,1.746,103,False,33.78693108384539,2,2775.581
43,M,1.831,82,False,24.458913648401925,0,4771.896
66,F,1.756,91,False,29.51157372574862,1,2181.408
66,M,1.624,103,False,39.053968793224776,3,2462.6
25,M,1.795,113,False,35.071112111172326,3,5714.895
51,F,1.852,121,False,35.27795530137286,3,2687.461
50,M,1.852,77,False,22.449607919055456,0,3432.601
37,M,1.89,106,False,29.674421208812745,1,4752.289
67,F,1.982,133,True,33.8566778096715,2,2505.459
28,M,1.832,69,False,20.558818481722316,0,5356.765
22,F,1.823,115,False,34.603856554677556,2,6539.209
56,F,1.84,82,False,24.22022684310019,0,2560.989
26,F,1.847,109,False,31.951607092553253,2,6219.933
45,M,1.853,112,False,32.61874022347914,2,3895.385
32,M,1.741,117,False,38.60009019884325,3,4748.838
53,M,1.751,93,False,30.332671124373416,2,2407.273
62,F,1.682,109,False,38.52782698814192,3,2055.144
48,F,1.89,71,False,19.87626326250665,0,3038.561
52,F,1.713,86,False,29.30783415446387,1,2505.498
24,F,1.794,91,False,28.27460294379009,1,6484.922
55,F,1.751,95,False,30.984986632424455,2,2615.682
34,F,1.75,92,False,30.040816326530614,2,3754.644
29,M,1.742,120,False,39.544395834129716,3,5228.177
23,F,1.769,68,False,21.729675802823646,0,6017.811
58,F,1.987,89,True,22.542094829274024,0,2348.974
56,M,1.737,120,False,39.772382654070746,3,2796.806
66,M,1.827,93,False,27.86158722968643,1,2551.032
56,F,1.816,101,False,30.6259581982961,2,2310.061
64,F,1.931,75,True,20.11391987847974,0,2264.744
57,F,1.755,80,False,25.973815147604324,1,2166.091
51,M,1.864,70,False,20.146806903792665,0,4226.338
43,F,1.911,78,True,21.358621941712318,0,3993.049
39,M,1.856,107,False,31.06188689060642,2,4257.793
67,F,1.615,100,False,38.340250553537366,3,1690.826
60,F,1.851,121,False,35.31608332377464,3,1667.028
57,F,1.765,79,False,25.35932396536366,1,2038.993
59,F,1.788,85,False,26.587891436321684,1,2550.685
23,M,1.76,97,False,31.31456611570248,2,6960.989
60,M,1.957,76,True,19.84412440281588,0,3087.664
30,M,1.737,110,False,36.45801743289819,3,5641.646
30,M,1.832,96,False,28.60357353978757,1,5383.151
35,M,1.88,129,False,36.498415572657315,3,5516.78
60,F,1.873,75,False,21.378917365923545,0,2520.373
20,M,1.807,73,False,22.356641101490272,0,8172.063
52,M,1.872,90,False,25.68211702827087,1,3288.068
26,M,1.755,76,False,24.67512439022411,0,6919.428
22,M,1.768,106,False,33.91105833213898,2,8004.735
26,M,1.897,129,False,35.847184287039795,3,5735.828
20,F,1.732,68,False,22.66799652246265,0,7485.748
52,M,1.772,78,False,24.84089090899826,0,3235.003
26,F,1.916,84,True,22.881699434713067,0,5423.147
23,M,1.843,98,False,28.851965569595208,1,6731.716
37,F,1.731,89,False,29.702696036959495,1,3509.925
56,M,1.728,105,False,35.16428755144033,3,2839.573
33,F,1.905,116,True,31.964508373461193,2,4029.563
34,F,1.8,100,False,30.864197530864196,2,4196.382
44,F,1.828,103,False,30.82370516497565,2,2813.863
37,F,1.748,113,False,36.982442176478905,3,2745.378
23,M,1.827,90,False,26.96282635130945,1,7372.7
21,F,1.753,64,False,20.82649286090604,0,6757.005
62,F,1.757,76,False,24.618980780674363,0,2369.239
45,M,1.836,68,False,20.17267812474784,0,4206.573
39,M,1.89,93,False,26.035105400184765,1,3739.336
34,F,1.836,88,False,26.105818749673677,1,4242.581
25,F,1.887,74,False,20.782027702442928,0,6323.762
56,M,1.973,122,True,31.340481189417496,2,3267.37
62,M,1.907,105,True,28.872734212182696,1,2818.546
61,M,1.679,73,False,25.89533107180775,1,2661.625
32,F,1.856,115,False,33.38427095719381,2,4951.494
35,F,1.802,106,False,32.64346804204479,2,3962.27
61,F,1.829,78,False,23.316705732113174,0,2368.943
57,F,1.838,128,False,37.889507093034126,3,2306.303
21,M,1.794,75,False,23.30324418444238,0,7243.627
20,M,1.767,110,False,35.23056321820306,3,6909.331
24,F,1.796,124,False,38.442269631599046,3,4695.167
49,F,1.759,107,False,34.582158644198394,2,2911.208
50,F,1.81,106,False,32.35554470254266,2,2740.702
62,M,2.0,133,True,33.25,2,2929.66
51,M,1.815,82,False,24.892045928860355,0,3516.3
22,M,1.721,78,False,26.334972066360077,1,8543.269
22,M,1.823,105,False,31.594825549922987,2,7714.435
61,F,1.756,116,False,37.61914892513011,3,1946.061
24,M,1.841,105,False,30.98002201646898,2,7117.649
54,F,1.848,128,False,37.48055696107644,3,2856.139
41,M,1.953,85,True,22.28509240054753,0,3625.739
51,F,1.89,121,False,33.873631757229646,2,3185.328
42,F,1.74,117,False,38.64447086801427,3,2890.87
57,F,1.834,93,False,27.64930924295596,1,2823.28
61,M,1.807,124,False,37.975664336777996,3,2693.432
27,F,1.794,77,False,23.924664029360844,0,4623.292
23,F,1.79,122,False,38.07621484972379,3,6315.571
25,F,1.729,115,False,38.468730441577534,3,4947.278
46,F,1.774,68,False,21.60735870376184,0,2268.462
64,M,1.83,98,False,29.26334020126011,1,2563.695
38,M,1.89,102,False,28.554631729234906,1,5342.413
61,M,1.74,66,False,21.79944510503369,0,2423.259
63,M,1.832,68,False,20.26086459068286,0,2219.964
63,M,2.019,73,True,17.90812933398195,-1,2619.919
48,M,1.79,96,False,29.961611685028558,2,3236.105
57,M,1.815,94,False,28.534784357474066,1,3379.021
63,M,1.812,123,False,37.46180723067702,3,2187.346
25,M,1.821,87,False,26.236105042127043,1,6501.953
22,F,1.795,105,False,32.58820151923092,2,5438.623
51,M,1.765,64,False,20.54426245295284,0,3337.938
67,F,1.736,102,False,33.84548408333156,2,2202.507
35,M,1.879,126,False,35.687570613948004,3,5155.544
52,F,1.923,92,True,24.878790263415006,0,2889.411
21,M,1.889,88,False,24.661458428207553,0,7322.611
62,M,1.772,102,False,32.4842419579208,2,2520.44
45,M,1.774,84,False,26.69144310464698,1,3651.123
54,F,1.745,87,False,28.571193996765214,1,2828.704
47,M,1.799,81,False,25.027800943084618,1,3094.87
62,F,1.704,81,False,27.89625074390002,1,1952.861
68,F,1.756,104,False,33.72751282942699,2,2034.434
30,F,1.698,114,False,39.539345811118466,3,4903.0
65,M,1.827,102,False,30.557869864817377,2,2416.924
43,M,1.85,67,False,19.576333089846603,0,4847.843
35,M,1.84,83,False,24.515595463137995,0,4536.391
44,F,1.83,125,False,37.32568903221953,3,2835.485
42,M,1.853,124,False,36.11360524742334,3,3919.881
58,F,1.825,73,False,21.91780821917808,0,2212.119
54,M,1.746,117,False,38.37932948359136,3,3025.72
44,M,1.811,125,False,38.112998026356514,3,4107.868
60,F,1.933,91,True,24.354413996669063,0,2662.006
58,F,1.879,112,False,31.722284990176004,2,2682.779
64,M,1.824,100,False,30.057325330871034,2,2532.163
52,M,1.999,95,True,23.77376782438242,0,3576.405
41,M,1.79,74,False,23.095409007209515,0,3403.66
29,F,1.677,81,False,28.801751146469705,1,3982.18
20,M,1.734,117,False,38.91236934423678,3,8777.799
65,F,1.71,109,False,37.27642693478336,3,1979.857
